class,description,aliases,label,base_name,filename,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,described_by_source_value,identifier_value
Concept,,,music educator,music educator,music educator.md,k84Wz2Lp88Er,868895927922425685006,instance_of,https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/mQD8LFQ4A2HJ,occupation,,,
Concept,,,music educator,music educator,music educator.md,k84Wz2Lp88Er,868895927922425685006,subclass_of,,,,,
Concept,,,music educator,music educator,music educator.md,k84Wz2Lp88Er,868895927922425685006,described_by_source,,,,,
Concept,,,music educator,music educator,music educator.md,k84Wz2Lp88Er,868895927922425685006,identifier,,,,,http://www.wikidata.org/entity/Q16145150
