class,description,aliases,label,base_name,filename,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,described_by_source_value,identifier_value
Concept,,,translator,translator,translator.md,3yS9agtba9rA,40701012104624501447,instance_of,https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/mQD8LFQ4A2HJ,occupation,,,
Concept,,,translator,translator,translator.md,3yS9agtba9rA,40701012104624501447,subclass_of,,,,,
Concept,,,translator,translator,translator.md,3yS9agtba9rA,40701012104624501447,described_by_source,,,,,
Concept,,,translator,translator,translator.md,3yS9agtba9rA,40701012104624501447,identifier,,,,,http://www.wikidata.org/entity/Q333634
