class,description,aliases,label,base_name,filename,id,n_id,property,instance_of_value,subclass_of_value,described_by_source_value,identifier_value
Concept,,,type of musical group,type of musical group,type of musical group.md,cifmNoRzoHNK,716341765823564343683,instance_of,,,,
Concept,,,type of musical group,type of musical group,type of musical group.md,cifmNoRzoHNK,716341765823564343683,subclass_of,,,,
Concept,,,type of musical group,type of musical group,type of musical group.md,cifmNoRzoHNK,716341765823564343683,described_by_source,,,,
Concept,,,type of musical group,type of musical group,type of musical group.md,cifmNoRzoHNK,716341765823564343683,identifier,,,,http://www.wikidata.org/entity/Q105756498
