class,description,aliases,label,base_name,filename,id,n_id,property,instance_of_value,subclass_of_value,described_by_source_value,identifier_value
Concept,,,sibling,sibling,sibling.md,9GekkBKKgjMW,149753180971466743918,instance_of,,,,
Concept,,,sibling,sibling,sibling.md,9GekkBKKgjMW,149753180971466743918,subclass_of,,,,
Concept,,,sibling,sibling,sibling.md,9GekkBKKgjMW,149753180971466743918,described_by_source,,,,
Concept,,,sibling,sibling,sibling.md,9GekkBKKgjMW,149753180971466743918,identifier,,,,http://www.wikidata.org/entity/Q31184
