class,description,aliases,label,base_name,filename,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,described_by_source_value,identifier_value
Concept,,['menuet'],minuet,minuet,minuet.md,QGNp7BLtRf3R,459190429362191064932,instance_of,https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/dfucaD9GdueP,type of musical work,,,
Concept,,['menuet'],minuet,minuet,minuet.md,QGNp7BLtRf3R,459190429362191064932,subclass_of,,,,,
Concept,,['menuet'],minuet,minuet,minuet.md,QGNp7BLtRf3R,459190429362191064932,described_by_source,,,,,
Concept,,['menuet'],minuet,minuet,minuet.md,QGNp7BLtRf3R,459190429362191064932,identifier,,,,,http://www.wikidata.org/entity/Q205734
