class,description,aliases,label,base_name,filename,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,described_by_source_value,identifier_value,form_of_creative_work_value,form_of_creative_work_label,contributor_value,contributor_role,contributor_label,based_on_value
Work,,['Le pre aux clercs'],Le pré aux clercs,Le pré aux clercs,Le pré aux clercs.md,JEJVgyKnT7Q9,334623506427802899388,instance_of,https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/XaBZqJUPUbCp,dramatico-musical work,,,,,,,,,
Work,,['Le pre aux clercs'],Le pré aux clercs,Le pré aux clercs,Le pré aux clercs.md,JEJVgyKnT7Q9,334623506427802899388,subclass_of,,,,,,,,,,,
Work,,['Le pre aux clercs'],Le pré aux clercs,Le pré aux clercs,Le pré aux clercs.md,JEJVgyKnT7Q9,334623506427802899388,described_by_source,,,,,,,,,,,
Work,,['Le pre aux clercs'],Le pré aux clercs,Le pré aux clercs,Le pré aux clercs.md,JEJVgyKnT7Q9,334623506427802899388,identifier,,,,,http://www.wikidata.org/entity/Q3226048,,,,,,
Work,,['Le pre aux clercs'],Le pré aux clercs,Le pré aux clercs,Le pré aux clercs.md,JEJVgyKnT7Q9,334623506427802899388,form_of_creative_work,,,,,,https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/NwTUKgXApENs,opera,,,,
Work,,['Le pre aux clercs'],Le pré aux clercs,Le pré aux clercs,Le pré aux clercs.md,JEJVgyKnT7Q9,334623506427802899388,contributor,,,,,,,,https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/JT3QvpNMS2Cf,"{'value': 'https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/9Y8pKvFMJST5', 'label': 'composer'}",Ferdinand Hérold,
Work,,['Le pre aux clercs'],Le pré aux clercs,Le pré aux clercs,Le pré aux clercs.md,JEJVgyKnT7Q9,334623506427802899388,based_on,,,,,,,,,,,
