class,description,aliases,label,base_name,filename,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,described_by_source_value,identifier_value,form_of_creative_work_value,form_of_creative_work_label,contributor_value,contributor_role,contributor_label,based_on_value
Work,,,Le val d'Andorre,Le val d'Andorre,Le val d'Andorre.md,Vrznz6W5khox,574907591402833208238,instance_of,https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/XaBZqJUPUbCp,dramatico-musical work,,,,,,,,,
Work,,,Le val d'Andorre,Le val d'Andorre,Le val d'Andorre.md,Vrznz6W5khox,574907591402833208238,subclass_of,,,,,,,,,,,
Work,,,Le val d'Andorre,Le val d'Andorre,Le val d'Andorre.md,Vrznz6W5khox,574907591402833208238,described_by_source,,,,,,,,,,,
Work,,,Le val d'Andorre,Le val d'Andorre,Le val d'Andorre.md,Vrznz6W5khox,574907591402833208238,identifier,,,,,http://www.wikidata.org/entity/Q3662242,,,,,,
Work,,,Le val d'Andorre,Le val d'Andorre,Le val d'Andorre.md,Vrznz6W5khox,574907591402833208238,form_of_creative_work,,,,,,https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/NwTUKgXApENs,opera,,,,
Work,,,Le val d'Andorre,Le val d'Andorre,Le val d'Andorre.md,Vrznz6W5khox,574907591402833208238,contributor,,,,,,,,https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/SuU5RRaXHL2Z,"{'value': 'https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/9Y8pKvFMJST5', 'label': 'composer'}",Fromental Halévy,
Work,,,Le val d'Andorre,Le val d'Andorre,Le val d'Andorre.md,Vrznz6W5khox,574907591402833208238,based_on,,,,,,,,,,,
