class,description,aliases,label,base_name,filename,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,described_by_source_value,identifier_value,form_of_creative_work_value,form_of_creative_work_label,contributor_value,contributor_role,contributor_label,based_on_value
Work,,"[""La jeunesse d'Henri V d' Angleterre""]",La gioventù di Enrico Quinto,La gioventù di Enrico Quinto,La gioventù di Enrico Quinto.md,8U2RhpZWfPcM,133230906684343307758,instance_of,https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/XaBZqJUPUbCp,dramatico-musical work,,,,,,,,,
Work,,"[""La jeunesse d'Henri V d' Angleterre""]",La gioventù di Enrico Quinto,La gioventù di Enrico Quinto,La gioventù di Enrico Quinto.md,8U2RhpZWfPcM,133230906684343307758,subclass_of,,,,,,,,,,,
Work,,"[""La jeunesse d'Henri V d' Angleterre""]",La gioventù di Enrico Quinto,La gioventù di Enrico Quinto,La gioventù di Enrico Quinto.md,8U2RhpZWfPcM,133230906684343307758,described_by_source,,,,,,,,,,,
Work,,"[""La jeunesse d'Henri V d' Angleterre""]",La gioventù di Enrico Quinto,La gioventù di Enrico Quinto,La gioventù di Enrico Quinto.md,8U2RhpZWfPcM,133230906684343307758,identifier,,,,,http://www.wikidata.org/entity/Q136822375,,,,,,
Work,,"[""La jeunesse d'Henri V d' Angleterre""]",La gioventù di Enrico Quinto,La gioventù di Enrico Quinto,La gioventù di Enrico Quinto.md,8U2RhpZWfPcM,133230906684343307758,form_of_creative_work,,,,,,https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/NwTUKgXApENs,opera,,,,
Work,,"[""La jeunesse d'Henri V d' Angleterre""]",La gioventù di Enrico Quinto,La gioventù di Enrico Quinto,La gioventù di Enrico Quinto.md,8U2RhpZWfPcM,133230906684343307758,contributor,,,,,,,,https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/JT3QvpNMS2Cf,"{'value': 'https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/9Y8pKvFMJST5', 'label': 'composer'}",Ferdinand Hérold,
Work,,"[""La jeunesse d'Henri V d' Angleterre""]",La gioventù di Enrico Quinto,La gioventù di Enrico Quinto,La gioventù di Enrico Quinto.md,8U2RhpZWfPcM,133230906684343307758,based_on,,,,,,,,,,,
