class,label,aliases,description,base_name,filename,id,n_id,property,instance_of_value,instance_of_label,has_part_value,part_of_value,part_of_publication_date,part_of_label,contributor_value,contributor_role,contributor_label,has_version_permalink,has_version_publication_date,has_version_place_of_publication,has_version_holding_institution,title_value,instrumentation_value,instrumentation_quantity,instrumentation_label,depicts_value,about_value,language_value,based_on_value,form_of_creative_work_value,form_of_creative_work_label
Manifestation,Fanny. polka pour le piano. Par A. Daguin,,,Fanny. polka pour le piano. Par A. Daguin,Fanny. polka pour le piano. Par A. Daguin.md,JAMwnD46n8SM,333197334856823579938,instance_of,https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/PoUD3gvUcVyr,notated music,,,,,,,,,,,,,,,,,,,,,
Manifestation,Fanny. polka pour le piano. Par A. Daguin,,,Fanny. polka pour le piano. Par A. Daguin,Fanny. polka pour le piano. Par A. Daguin.md,JAMwnD46n8SM,333197334856823579938,has_part,,,,,,,,,,,,,,,,,,,,,,,
Manifestation,Fanny. polka pour le piano. Par A. Daguin,,,Fanny. polka pour le piano. Par A. Daguin,Fanny. polka pour le piano. Par A. Daguin.md,JAMwnD46n8SM,333197334856823579938,part_of,,,,https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/NS7S3TJjbHvU,,Journal des demoiselles,,,,,,,,,,,,,,,,,
Manifestation,Fanny. polka pour le piano. Par A. Daguin,,,Fanny. polka pour le piano. Par A. Daguin,Fanny. polka pour le piano. Par A. Daguin.md,JAMwnD46n8SM,333197334856823579938,contributor,,,,,,,https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/jUohUDQ7mo5u,"{'value': 'https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/FM6DzoKyNv6j', 'label': 'dedicatee'}",Abonnés du Journal des Demoiselles,,,,,,,,,,,,,,
Manifestation,Fanny. polka pour le piano. Par A. Daguin,,,Fanny. polka pour le piano. Par A. Daguin,Fanny. polka pour le piano. Par A. Daguin.md,JAMwnD46n8SM,333197334856823579938,contributor,,,,,,,https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/g6GkTxFENv6x,"{'value': 'https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/9Y8pKvFMJST5', 'label': 'composer'}",A. Daguin,,,,,,,,,,,,,,
Manifestation,Fanny. polka pour le piano. Par A. Daguin,,,Fanny. polka pour le piano. Par A. Daguin,Fanny. polka pour le piano. Par A. Daguin.md,JAMwnD46n8SM,333197334856823579938,has_version,,,,,,,,,,https://catalog.b-bc.org/cgi-bin/koha/opac-detail.pl?biblionumber=61731,,,"{'value': 'https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/iKoQN6jW4jjj', 'label': 'Royal Conservatory of Brussels'}",,,,,,,,,,
Manifestation,Fanny. polka pour le piano. Par A. Daguin,,,Fanny. polka pour le piano. Par A. Daguin,Fanny. polka pour le piano. Par A. Daguin.md,JAMwnD46n8SM,333197334856823579938,title,,,,,,,,,,,,,,Fanny : polka pour le piano / par A. Daguin,,,,,,,,,
Manifestation,Fanny. polka pour le piano. Par A. Daguin,,,Fanny. polka pour le piano. Par A. Daguin,Fanny. polka pour le piano. Par A. Daguin.md,JAMwnD46n8SM,333197334856823579938,instrumentation,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/HVUSjYYisyE8,1.0,piano,,,,,,
Manifestation,Fanny. polka pour le piano. Par A. Daguin,,,Fanny. polka pour le piano. Par A. Daguin,Fanny. polka pour le piano. Par A. Daguin.md,JAMwnD46n8SM,333197334856823579938,depicts,,,,,,,,,,,,,,,,,,,,,,,
Manifestation,Fanny. polka pour le piano. Par A. Daguin,,,Fanny. polka pour le piano. Par A. Daguin,Fanny. polka pour le piano. Par A. Daguin.md,JAMwnD46n8SM,333197334856823579938,about,,,,,,,,,,,,,,,,,,,,,,,
Manifestation,Fanny. polka pour le piano. Par A. Daguin,,,Fanny. polka pour le piano. Par A. Daguin,Fanny. polka pour le piano. Par A. Daguin.md,JAMwnD46n8SM,333197334856823579938,language,,,,,,,,,,,,,,,,,,,,,,,
Manifestation,Fanny. polka pour le piano. Par A. Daguin,,,Fanny. polka pour le piano. Par A. Daguin,Fanny. polka pour le piano. Par A. Daguin.md,JAMwnD46n8SM,333197334856823579938,based_on,,,,,,,,,,,,,,,,,,,,,,,
Manifestation,Fanny. polka pour le piano. Par A. Daguin,,,Fanny. polka pour le piano. Par A. Daguin,Fanny. polka pour le piano. Par A. Daguin.md,JAMwnD46n8SM,333197334856823579938,form_of_creative_work,,,,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/U66A6PCCFAfU,polka
