class,label,aliases,description,base_name,filename,id,n_id,property,instance_of_value,instance_of_label,date_of_birth_value,described_by_source_value,date_of_death_value,place_of_birth_value,place_of_death_value,sex_or_gender_value,sex_or_gender_label,identifier_value,occupation_value,occupation_label,related_to_value,member_of_value
Agent,Gatien Marcailhou,,,Gatien Marcailhou,Gatien Marcailhou.md,k2g9gFcZkXp4,866950005818953224770,instance_of,https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/TudsDJnQvonk,human,,,,,,,,,,,,
Agent,Gatien Marcailhou,,,Gatien Marcailhou,Gatien Marcailhou.md,k2g9gFcZkXp4,866950005818953224770,date_of_birth,,,1807.0,,,,,,,,,,,
Agent,Gatien Marcailhou,,,Gatien Marcailhou,Gatien Marcailhou.md,k2g9gFcZkXp4,866950005818953224770,described_by_source,,,,,,,,,,,,,,
Agent,Gatien Marcailhou,,,Gatien Marcailhou,Gatien Marcailhou.md,k2g9gFcZkXp4,866950005818953224770,date_of_death,,,,,1855.0,,,,,,,,,
Agent,Gatien Marcailhou,,,Gatien Marcailhou,Gatien Marcailhou.md,k2g9gFcZkXp4,866950005818953224770,place_of_birth,,,,,,,,,,,,,,
Agent,Gatien Marcailhou,,,Gatien Marcailhou,Gatien Marcailhou.md,k2g9gFcZkXp4,866950005818953224770,place_of_death,,,,,,,,,,,,,,
Agent,Gatien Marcailhou,,,Gatien Marcailhou,Gatien Marcailhou.md,k2g9gFcZkXp4,866950005818953224770,sex_or_gender,,,,,,,,https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/hkA3uvTGSDnD,male,,,,,
Agent,Gatien Marcailhou,,,Gatien Marcailhou,Gatien Marcailhou.md,k2g9gFcZkXp4,866950005818953224770,identifier,,,,,,,,,,http://www.wikidata.org/entity/Q3099271,,,,
Agent,Gatien Marcailhou,,,Gatien Marcailhou,Gatien Marcailhou.md,k2g9gFcZkXp4,866950005818953224770,occupation,,,,,,,,,,,https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/9Y8pKvFMJST5,composer,,
Agent,Gatien Marcailhou,,,Gatien Marcailhou,Gatien Marcailhou.md,k2g9gFcZkXp4,866950005818953224770,related_to,,,,,,,,,,,,,,
Agent,Gatien Marcailhou,,,Gatien Marcailhou,Gatien Marcailhou.md,k2g9gFcZkXp4,866950005818953224770,member_of,,,,,,,,,,,,,,
