class,label,aliases,description,base_name,filename,id,n_id,property,instance_of_value,instance_of_label,date_of_birth_value,described_by_source_value,date_of_death_value,place_of_birth_value,place_of_death_value,sex_or_gender_value,identifier_value,occupation_value,occupation_label
Agent,Prosper Guion,,,Prosper Guion,Prosper Guion.md,3At93rnWJp3u,23850523274467010373,instance_of,https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/TudsDJnQvonk,human,,,,,,,,,
Agent,Prosper Guion,,,Prosper Guion,Prosper Guion.md,3At93rnWJp3u,23850523274467010373,date_of_birth,,,,,,,,,,,
Agent,Prosper Guion,,,Prosper Guion,Prosper Guion.md,3At93rnWJp3u,23850523274467010373,described_by_source,,,,,,,,,,,
Agent,Prosper Guion,,,Prosper Guion,Prosper Guion.md,3At93rnWJp3u,23850523274467010373,date_of_death,,,,,,,,,,,
Agent,Prosper Guion,,,Prosper Guion,Prosper Guion.md,3At93rnWJp3u,23850523274467010373,place_of_birth,,,,,,,,,,,
Agent,Prosper Guion,,,Prosper Guion,Prosper Guion.md,3At93rnWJp3u,23850523274467010373,place_of_death,,,,,,,,,,,
Agent,Prosper Guion,,,Prosper Guion,Prosper Guion.md,3At93rnWJp3u,23850523274467010373,sex_or_gender,,,,,,,,,,,
Agent,Prosper Guion,,,Prosper Guion,Prosper Guion.md,3At93rnWJp3u,23850523274467010373,identifier,,,,,,,,,http://www.wikidata.org/entity/Q131866545,,
Agent,Prosper Guion,,,Prosper Guion,Prosper Guion.md,3At93rnWJp3u,23850523274467010373,occupation,,,,,,,,,,https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/9Y8pKvFMJST5,composer
