class,description,aliases,label,base_name,filename,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,described_by_source_value,identifier_value
Concept,,,guitar,guitar,guitar.md,oVWVztHMuzF4,938571355856572448693,instance_of,https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/e2BQmjur6FrK,type of musical instrument,,,
Concept,,,guitar,guitar,guitar.md,oVWVztHMuzF4,938571355856572448693,subclass_of,,,,,
Concept,,,guitar,guitar,guitar.md,oVWVztHMuzF4,938571355856572448693,described_by_source,,,,,
Concept,,,guitar,guitar,guitar.md,oVWVztHMuzF4,938571355856572448693,identifier,,,,,http://www.wikidata.org/entity/Q6607
