class,description,aliases,label,base_name,filename,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,described_by_source_value,identifier_value
Concept,,,barcarolle,barcarolle,barcarolle.md,eZZoPUKeF5Ph,754317381012557602503,instance_of,https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/dfucaD9GdueP,type of musical work,,,
Concept,,,barcarolle,barcarolle,barcarolle.md,eZZoPUKeF5Ph,754317381012557602503,subclass_of,,,,,
Concept,,,barcarolle,barcarolle,barcarolle.md,eZZoPUKeF5Ph,754317381012557602503,described_by_source,,,,,
Concept,,,barcarolle,barcarolle,barcarolle.md,eZZoPUKeF5Ph,754317381012557602503,identifier,,,,,http://www.wikidata.org/entity/Q658334
