class,label,aliases,description,base_name,filename,id,n_id,property,instance_of_value,instance_of_label,date_of_birth_value,described_by_source_value,date_of_death_value,place_of_birth_value,place_of_death_value,sex_or_gender_value,identifier_value,occupation_value,occupation_label
Agent,C.A. Boulanger,,,C.A. Boulanger,C.A. Boulanger.md,d3bH5kZvxqbQ,722829806594194071784,instance_of,https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/TudsDJnQvonk,human,,,,,,,,,
Agent,C.A. Boulanger,,,C.A. Boulanger,C.A. Boulanger.md,d3bH5kZvxqbQ,722829806594194071784,date_of_birth,,,,,,,,,,,
Agent,C.A. Boulanger,,,C.A. Boulanger,C.A. Boulanger.md,d3bH5kZvxqbQ,722829806594194071784,described_by_source,,,,,,,,,,,
Agent,C.A. Boulanger,,,C.A. Boulanger,C.A. Boulanger.md,d3bH5kZvxqbQ,722829806594194071784,date_of_death,,,,,,,,,,,
Agent,C.A. Boulanger,,,C.A. Boulanger,C.A. Boulanger.md,d3bH5kZvxqbQ,722829806594194071784,place_of_birth,,,,,,,,,,,
Agent,C.A. Boulanger,,,C.A. Boulanger,C.A. Boulanger.md,d3bH5kZvxqbQ,722829806594194071784,place_of_death,,,,,,,,,,,
Agent,C.A. Boulanger,,,C.A. Boulanger,C.A. Boulanger.md,d3bH5kZvxqbQ,722829806594194071784,sex_or_gender,,,,,,,,,,,
Agent,C.A. Boulanger,,,C.A. Boulanger,C.A. Boulanger.md,d3bH5kZvxqbQ,722829806594194071784,identifier,,,,,,,,,,,
Agent,C.A. Boulanger,,,C.A. Boulanger,C.A. Boulanger.md,d3bH5kZvxqbQ,722829806594194071784,occupation,,,,,,,,,,https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/9Y8pKvFMJST5,composer
