class,label,aliases,description,base_name,filename,id,n_id,property,instance_of_value,instance_of_label,date_of_birth_value,described_by_source_value,date_of_death_value,place_of_birth_value,place_of_death_value,sex_or_gender_value,sex_or_gender_label,identifier_value,occupation_value
Agent,Suzanne Battaille,,,Suzanne Battaille,Suzanne Battaille.md,inAaJFhDYvcx,841419871482287457453,instance_of,https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/TudsDJnQvonk,human,,,,,,,,,
Agent,Suzanne Battaille,,,Suzanne Battaille,Suzanne Battaille.md,inAaJFhDYvcx,841419871482287457453,date_of_birth,,,,,,,,,,,
Agent,Suzanne Battaille,,,Suzanne Battaille,Suzanne Battaille.md,inAaJFhDYvcx,841419871482287457453,described_by_source,,,,,,,,,,,
Agent,Suzanne Battaille,,,Suzanne Battaille,Suzanne Battaille.md,inAaJFhDYvcx,841419871482287457453,date_of_death,,,,,,,,,,,
Agent,Suzanne Battaille,,,Suzanne Battaille,Suzanne Battaille.md,inAaJFhDYvcx,841419871482287457453,place_of_birth,,,,,,,,,,,
Agent,Suzanne Battaille,,,Suzanne Battaille,Suzanne Battaille.md,inAaJFhDYvcx,841419871482287457453,place_of_death,,,,,,,,,,,
Agent,Suzanne Battaille,,,Suzanne Battaille,Suzanne Battaille.md,inAaJFhDYvcx,841419871482287457453,sex_or_gender,,,,,,,,https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/6vopxa7szAQ4,female,,
Agent,Suzanne Battaille,,,Suzanne Battaille,Suzanne Battaille.md,inAaJFhDYvcx,841419871482287457453,identifier,,,,,,,,,,,
Agent,Suzanne Battaille,,,Suzanne Battaille,Suzanne Battaille.md,inAaJFhDYvcx,841419871482287457453,occupation,,,,,,,,,,,
