class,description,aliases,label,base_name,filename,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,described_by_source_value,identifier_value
Concept,,['tarantelle'],tarantella,tarantella,tarantella.md,7xkioCTJrXxL,123000606260868594042,instance_of,https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/dfucaD9GdueP,type of musical work,,,
Concept,,['tarantelle'],tarantella,tarantella,tarantella.md,7xkioCTJrXxL,123000606260868594042,subclass_of,,,,,
Concept,,['tarantelle'],tarantella,tarantella,tarantella.md,7xkioCTJrXxL,123000606260868594042,described_by_source,,,,,
Concept,,['tarantelle'],tarantella,tarantella,tarantella.md,7xkioCTJrXxL,123000606260868594042,identifier,,,,,http://www.wikidata.org/entity/Q324617
