class,label,aliases,description,base_name,filename,id,n_id,property,instance_of_value,instance_of_label,date_of_birth_value,described_by_source_value,date_of_death_value,place_of_birth_value,place_of_death_value,sex_or_gender_value,sex_or_gender_label,identifier_value,occupation_value,occupation_label,related_to_value,member_of_value
Agent,Frédéric Chopin,,,Frédéric Chopin,Frédéric Chopin.md,b8RbfoXTY2fG,683306731138578218144,instance_of,https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/TudsDJnQvonk,human,,,,,,,,,,,,
Agent,Frédéric Chopin,,,Frédéric Chopin,Frédéric Chopin.md,b8RbfoXTY2fG,683306731138578218144,date_of_birth,,,,,,,,,,,,,,
Agent,Frédéric Chopin,,,Frédéric Chopin,Frédéric Chopin.md,b8RbfoXTY2fG,683306731138578218144,described_by_source,,,,,,,,,,,,,,
Agent,Frédéric Chopin,,,Frédéric Chopin,Frédéric Chopin.md,b8RbfoXTY2fG,683306731138578218144,date_of_death,,,,,,,,,,,,,,
Agent,Frédéric Chopin,,,Frédéric Chopin,Frédéric Chopin.md,b8RbfoXTY2fG,683306731138578218144,place_of_birth,,,,,,,,,,,,,,
Agent,Frédéric Chopin,,,Frédéric Chopin,Frédéric Chopin.md,b8RbfoXTY2fG,683306731138578218144,place_of_death,,,,,,,,,,,,,,
Agent,Frédéric Chopin,,,Frédéric Chopin,Frédéric Chopin.md,b8RbfoXTY2fG,683306731138578218144,sex_or_gender,,,,,,,,https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/hkA3uvTGSDnD,male,,,,,
Agent,Frédéric Chopin,,,Frédéric Chopin,Frédéric Chopin.md,b8RbfoXTY2fG,683306731138578218144,identifier,,,,,,,,,,http://www.wikidata.org/entity/Q1268,,,,
Agent,Frédéric Chopin,,,Frédéric Chopin,Frédéric Chopin.md,b8RbfoXTY2fG,683306731138578218144,occupation,,,,,,,,,,,https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/9Y8pKvFMJST5,composer,,
Agent,Frédéric Chopin,,,Frédéric Chopin,Frédéric Chopin.md,b8RbfoXTY2fG,683306731138578218144,related_to,,,,,,,,,,,,,,
Agent,Frédéric Chopin,,,Frédéric Chopin,Frédéric Chopin.md,b8RbfoXTY2fG,683306731138578218144,member_of,,,,,,,,,,,,,,
