class,label,aliases,description,base_name,filename,id,n_id,property,instance_of_value,instance_of_label,occupation_value,occupation_label,date_of_birth_value,described_by_source_value,date_of_death_value,place_of_birth_value,place_of_death_value,sex_or_gender_value,sex_or_gender_label,identifier_value
Agent,Ernest LՃpine,,,Ernest LՃpine,Ernest LՃpine.md,XY6KvveRnQs7,609329500445437240139,instance_of,https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/TudsDJnQvonk,human,,,,,,,,,,
Agent,Ernest LՃpine,,,Ernest LՃpine,Ernest LՃpine.md,XY6KvveRnQs7,609329500445437240139,occupation,,,https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/PGagqrY8C5Aa,lyricist,,,,,,,,
Agent,Ernest LՃpine,,,Ernest LՃpine,Ernest LՃpine.md,XY6KvveRnQs7,609329500445437240139,date_of_birth,,,,,,,,,,,,
Agent,Ernest LՃpine,,,Ernest LՃpine,Ernest LՃpine.md,XY6KvveRnQs7,609329500445437240139,described_by_source,,,,,,,,,,,,
Agent,Ernest LՃpine,,,Ernest LՃpine,Ernest LՃpine.md,XY6KvveRnQs7,609329500445437240139,date_of_death,,,,,,,,,,,,
Agent,Ernest LՃpine,,,Ernest LՃpine,Ernest LՃpine.md,XY6KvveRnQs7,609329500445437240139,place_of_birth,,,,,,,,,,,,
Agent,Ernest LՃpine,,,Ernest LՃpine,Ernest LՃpine.md,XY6KvveRnQs7,609329500445437240139,place_of_death,,,,,,,,,,,,
Agent,Ernest LՃpine,,,Ernest LՃpine,Ernest LՃpine.md,XY6KvveRnQs7,609329500445437240139,sex_or_gender,,,,,,,,,,https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/hkA3uvTGSDnD,male,
Agent,Ernest LՃpine,,,Ernest LՃpine,Ernest LՃpine.md,XY6KvveRnQs7,609329500445437240139,identifier,,,,,,,,,,,,http://www.wikidata.org/entity/Q3057026
