class,label,aliases,description,base_name,filename,id,n_id,property,instance_of_value,instance_of_label,described_by_source_value,inception_value,location_value,location_label,dissolved_value,contributor_value,official_website_value,identifier_value,country_value,country_label
Organisation,Municipal Library of Trento,Biblioteca comunale di Trento,,Municipal Library of Trento,Municipal Library of Trento.md,koyArz5BTiZv,883349613021746336446,instance_of,https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/TKzN8Z8ZP45J,public library,,,,,,,,,,
Organisation,Municipal Library of Trento,Biblioteca comunale di Trento,,Municipal Library of Trento,Municipal Library of Trento.md,koyArz5BTiZv,883349613021746336446,described_by_source,,,,,,,,,,,,
Organisation,Municipal Library of Trento,Biblioteca comunale di Trento,,Municipal Library of Trento,Municipal Library of Trento.md,koyArz5BTiZv,883349613021746336446,inception,,,,,,,,,,,,
Organisation,Municipal Library of Trento,Biblioteca comunale di Trento,,Municipal Library of Trento,Municipal Library of Trento.md,koyArz5BTiZv,883349613021746336446,location,,,,,https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/E4xSS3mmne5W,Trento,,,,,,
Organisation,Municipal Library of Trento,Biblioteca comunale di Trento,,Municipal Library of Trento,Municipal Library of Trento.md,koyArz5BTiZv,883349613021746336446,dissolved,,,,,,,,,,,,
Organisation,Municipal Library of Trento,Biblioteca comunale di Trento,,Municipal Library of Trento,Municipal Library of Trento.md,koyArz5BTiZv,883349613021746336446,contributor,,,,,,,,,,,,
Organisation,Municipal Library of Trento,Biblioteca comunale di Trento,,Municipal Library of Trento,Municipal Library of Trento.md,koyArz5BTiZv,883349613021746336446,official_website,,,,,,,,,http://www.bibcom.trento.it/,,,
Organisation,Municipal Library of Trento,Biblioteca comunale di Trento,,Municipal Library of Trento,Municipal Library of Trento.md,koyArz5BTiZv,883349613021746336446,identifier,,,,,,,,,,http://www.wikidata.org/entity/Q21075930,,
Organisation,Municipal Library of Trento,Biblioteca comunale di Trento,,Municipal Library of Trento,Municipal Library of Trento.md,koyArz5BTiZv,883349613021746336446,country,,,,,,,,,,,https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/VAvBZjyK4s8B,Italy
