class,label,aliases,description,base_name,filename,id,n_id,property,instance_of_value,instance_of_label,date_of_birth_value,described_by_source_value,date_of_death_value,place_of_birth_value,place_of_death_value,sex_or_gender_value,identifier_value,occupation_value,occupation_label
Agent,Laure Jourdain,,,Laure Jourdain,Laure Jourdain.md,H83bdJHHtVPP,311720795987871932679,instance_of,https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/TudsDJnQvonk,human,,,,,,,,,
Agent,Laure Jourdain,,,Laure Jourdain,Laure Jourdain.md,H83bdJHHtVPP,311720795987871932679,date_of_birth,,,,,,,,,,,
Agent,Laure Jourdain,,,Laure Jourdain,Laure Jourdain.md,H83bdJHHtVPP,311720795987871932679,described_by_source,,,,,,,,,,,
Agent,Laure Jourdain,,,Laure Jourdain,Laure Jourdain.md,H83bdJHHtVPP,311720795987871932679,date_of_death,,,,,,,,,,,
Agent,Laure Jourdain,,,Laure Jourdain,Laure Jourdain.md,H83bdJHHtVPP,311720795987871932679,place_of_birth,,,,,,,,,,,
Agent,Laure Jourdain,,,Laure Jourdain,Laure Jourdain.md,H83bdJHHtVPP,311720795987871932679,place_of_death,,,,,,,,,,,
Agent,Laure Jourdain,,,Laure Jourdain,Laure Jourdain.md,H83bdJHHtVPP,311720795987871932679,sex_or_gender,,,,,,,,,,,
Agent,Laure Jourdain,,,Laure Jourdain,Laure Jourdain.md,H83bdJHHtVPP,311720795987871932679,identifier,,,,,,,,,http://www.wikidata.org/entity/Q140289959,,
Agent,Laure Jourdain,,,Laure Jourdain,Laure Jourdain.md,H83bdJHHtVPP,311720795987871932679,occupation,,,,,,,,,,https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/PGagqrY8C5Aa,lyricist
