class,description,aliases,label,base_name,filename,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,described_by_source_value,identifier_value
Concept,,"['lied', 'lieder']",song,song,song.md,8FqAjuo6FtkU,128821324739393309642,instance_of,https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/dfucaD9GdueP,type of musical work,,,
Concept,,"['lied', 'lieder']",song,song,song.md,8FqAjuo6FtkU,128821324739393309642,subclass_of,,,,,
Concept,,"['lied', 'lieder']",song,song,song.md,8FqAjuo6FtkU,128821324739393309642,described_by_source,,,,,
Concept,,"['lied', 'lieder']",song,song,song.md,8FqAjuo6FtkU,128821324739393309642,identifier,,,,,http://www.wikidata.org/entity/Q7366
