class,label,aliases,description,base_name,filename,id,n_id,property,identifier_value,instance_of_value,instance_of_label,occupation_value,occupation_reference_URL,occupation_label,date_of_birth_value,described_by_source_value,described_by_source_label,date_of_death_value,place_of_birth_value,place_of_death_value,sex_or_gender_value,sex_or_gender_label
Agent,Jeanne-Justine Fouqueau de Pussy,,,Jeanne-Justine Fouqueau de Pussy,Jeanne-Justine Fouqueau de Pussy.md,VahNSkW7JbTC,569004347693072220853,identifier,http://wikidata.org/entity/Q6172006,,,,,,,,,,,,,
Agent,Jeanne-Justine Fouqueau de Pussy,,,Jeanne-Justine Fouqueau de Pussy,Jeanne-Justine Fouqueau de Pussy.md,VahNSkW7JbTC,569004347693072220853,instance_of,,https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/TudsDJnQvonk,human,,,,,,,,,,,
Agent,Jeanne-Justine Fouqueau de Pussy,,,Jeanne-Justine Fouqueau de Pussy,Jeanne-Justine Fouqueau de Pussy.md,VahNSkW7JbTC,569004347693072220853,occupation,,,,https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/nQTxNAy4WtLK,,editor,,,,,,,,
Agent,Jeanne-Justine Fouqueau de Pussy,,,Jeanne-Justine Fouqueau de Pussy,Jeanne-Justine Fouqueau de Pussy.md,VahNSkW7JbTC,569004347693072220853,date_of_birth,,,,,,,1786-01-01,,,,,,,
Agent,Jeanne-Justine Fouqueau de Pussy,,,Jeanne-Justine Fouqueau de Pussy,Jeanne-Justine Fouqueau de Pussy.md,VahNSkW7JbTC,569004347693072220853,described_by_source,,,,,,,,https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/S2Htsbzzq7aP,Agents of Change,,,,,
Agent,Jeanne-Justine Fouqueau de Pussy,,,Jeanne-Justine Fouqueau de Pussy,Jeanne-Justine Fouqueau de Pussy.md,VahNSkW7JbTC,569004347693072220853,date_of_death,,,,,,,,,,1864-01-01,,,,
Agent,Jeanne-Justine Fouqueau de Pussy,,,Jeanne-Justine Fouqueau de Pussy,Jeanne-Justine Fouqueau de Pussy.md,VahNSkW7JbTC,569004347693072220853,place_of_birth,,,,,,,,,,,,,,
Agent,Jeanne-Justine Fouqueau de Pussy,,,Jeanne-Justine Fouqueau de Pussy,Jeanne-Justine Fouqueau de Pussy.md,VahNSkW7JbTC,569004347693072220853,place_of_death,,,,,,,,,,,,,,
Agent,Jeanne-Justine Fouqueau de Pussy,,,Jeanne-Justine Fouqueau de Pussy,Jeanne-Justine Fouqueau de Pussy.md,VahNSkW7JbTC,569004347693072220853,sex_or_gender,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/6vopxa7szAQ4,female
