class,label,aliases,description,base_name,filename,id,n_id,property,instance_of_value,instance_of_label,described_by_source_value,inception_value,location_value,location_label,dissolved_value,contributor_value,official_website_value,identifier_value,country_value,country_label
Organisation,Hendrik Conscience Heritage Library,['Erfgoedbibliotheek Hendrik Conscience'],,Hendrik Conscience Heritage Library,Hendrik Conscience Heritage Library.md,8XggxUT6Zokh,134560062304044179529,instance_of,https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/TKzN8Z8ZP45J,public library,,,,,,,,,,
Organisation,Hendrik Conscience Heritage Library,['Erfgoedbibliotheek Hendrik Conscience'],,Hendrik Conscience Heritage Library,Hendrik Conscience Heritage Library.md,8XggxUT6Zokh,134560062304044179529,described_by_source,,,,,,,,,,,,
Organisation,Hendrik Conscience Heritage Library,['Erfgoedbibliotheek Hendrik Conscience'],,Hendrik Conscience Heritage Library,Hendrik Conscience Heritage Library.md,8XggxUT6Zokh,134560062304044179529,inception,,,,,,,,,,,,
Organisation,Hendrik Conscience Heritage Library,['Erfgoedbibliotheek Hendrik Conscience'],,Hendrik Conscience Heritage Library,Hendrik Conscience Heritage Library.md,8XggxUT6Zokh,134560062304044179529,location,,,,,https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/CnfhMurv8zu8,Antwerp,,,,,,
Organisation,Hendrik Conscience Heritage Library,['Erfgoedbibliotheek Hendrik Conscience'],,Hendrik Conscience Heritage Library,Hendrik Conscience Heritage Library.md,8XggxUT6Zokh,134560062304044179529,dissolved,,,,,,,,,,,,
Organisation,Hendrik Conscience Heritage Library,['Erfgoedbibliotheek Hendrik Conscience'],,Hendrik Conscience Heritage Library,Hendrik Conscience Heritage Library.md,8XggxUT6Zokh,134560062304044179529,contributor,,,,,,,,,,,,
Organisation,Hendrik Conscience Heritage Library,['Erfgoedbibliotheek Hendrik Conscience'],,Hendrik Conscience Heritage Library,Hendrik Conscience Heritage Library.md,8XggxUT6Zokh,134560062304044179529,official_website,,,,,,,,,http://www.consciencebibliotheek.be/,,,
Organisation,Hendrik Conscience Heritage Library,['Erfgoedbibliotheek Hendrik Conscience'],,Hendrik Conscience Heritage Library,Hendrik Conscience Heritage Library.md,8XggxUT6Zokh,134560062304044179529,identifier,,,,,,,,,,http://www.wikidata.org/entity/Q2564527,,
Organisation,Hendrik Conscience Heritage Library,['Erfgoedbibliotheek Hendrik Conscience'],,Hendrik Conscience Heritage Library,Hendrik Conscience Heritage Library.md,8XggxUT6Zokh,134560062304044179529,country,,,,,,,,,,,https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/B2DaBkDtqy5R,Belgium
