class,description,aliases,label,base_name,filename,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,described_by_source_value,identifier_value,form_of_creative_work_value,form_of_creative_work_label,contributor_value,contributor_role,contributor_label,based_on_value
Work,,,Le prophète,Le prophète,Le prophète.md,RNwEeP5MdCkK,482204399901190255475,instance_of,https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/XaBZqJUPUbCp,dramatico-musical work,,,,,,,,,
Work,,,Le prophète,Le prophète,Le prophète.md,RNwEeP5MdCkK,482204399901190255475,subclass_of,,,,,,,,,,,
Work,,,Le prophète,Le prophète,Le prophète.md,RNwEeP5MdCkK,482204399901190255475,described_by_source,,,,,,,,,,,
Work,,,Le prophète,Le prophète,Le prophète.md,RNwEeP5MdCkK,482204399901190255475,identifier,,,,,http://www.wikidata.org/entity/Q263297,,,,,,
Work,,,Le prophète,Le prophète,Le prophète.md,RNwEeP5MdCkK,482204399901190255475,form_of_creative_work,,,,,,https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/NwTUKgXApENs,opera,,,,
Work,,,Le prophète,Le prophète,Le prophète.md,RNwEeP5MdCkK,482204399901190255475,contributor,,,,,,,,https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/S4YqwhiP6ga4,"{'value': 'https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/C9iK8tYqjNbr', 'label': 'author'}",Giacomo Meyerbeer,
Work,,,Le prophète,Le prophète,Le prophète.md,RNwEeP5MdCkK,482204399901190255475,based_on,,,,,,,,,,,
