class,description,aliases,label,base_name,filename,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,described_by_source_value,identifier_value
Concept,,,visual artist,visual artist,visual artist.md,JWRn28TDQzuu,340462318298305895493,instance_of,https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/mQD8LFQ4A2HJ,occupation,,,
Concept,,,visual artist,visual artist,visual artist.md,JWRn28TDQzuu,340462318298305895493,subclass_of,,,,,
Concept,,,visual artist,visual artist,visual artist.md,JWRn28TDQzuu,340462318298305895493,described_by_source,,,,,
Concept,,,visual artist,visual artist,visual artist.md,JWRn28TDQzuu,340462318298305895493,identifier,,,,,http://www.wikidata.org/entity/Q3391743
