class,description,aliases,label,base_name,filename,id,n_id,property,instance_of_value,subclass_of_value,described_by_source_value,identifier_value
Concept,,,language,language,language.md,dqFtJQZDwkjb,739360235349907777650,instance_of,,,,
Concept,,,language,language,language.md,dqFtJQZDwkjb,739360235349907777650,subclass_of,,,,
Concept,,,language,language,language.md,dqFtJQZDwkjb,739360235349907777650,described_by_source,,,,
Concept,,,language,language,language.md,dqFtJQZDwkjb,739360235349907777650,identifier,,,,http://www.wikidata.org/entity/Q34770
