class,description,aliases,label,base_name,filename,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,described_by_source_value,identifier_value
Concept,,,poet,poet,poet.md,NMBbPvkj3yAS,419657514340286950941,instance_of,https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/mQD8LFQ4A2HJ,occupation,,,
Concept,,,poet,poet,poet.md,NMBbPvkj3yAS,419657514340286950941,subclass_of,,,,,
Concept,,,poet,poet,poet.md,NMBbPvkj3yAS,419657514340286950941,described_by_source,,,,,
Concept,,,poet,poet,poet.md,NMBbPvkj3yAS,419657514340286950941,identifier,,,,,http://www.wikidata.org/entity/Q49757
