class,description,aliases,label,base_name,filename,id,n_id,property,instance_of_value,subclass_of_value,described_by_source_value,identifier_value,form_of_creative_work_value,form_of_creative_work_label,contributor_value,contributor_role,contributor_label,based_on_value
Work,,"['Waltzes, Op. 34']","Trois grandes valses brillantes, Op. 34","Trois grandes valses brillantes, Op. 34","Trois grandes valses brillantes, Op. 34.md",ZF4igoS6uoo8,644436565927398965904,instance_of,,,,,,,,,,
Work,,"['Waltzes, Op. 34']","Trois grandes valses brillantes, Op. 34","Trois grandes valses brillantes, Op. 34","Trois grandes valses brillantes, Op. 34.md",ZF4igoS6uoo8,644436565927398965904,subclass_of,,,,,,,,,,
Work,,"['Waltzes, Op. 34']","Trois grandes valses brillantes, Op. 34","Trois grandes valses brillantes, Op. 34","Trois grandes valses brillantes, Op. 34.md",ZF4igoS6uoo8,644436565927398965904,described_by_source,,,,,,,,,,
Work,,"['Waltzes, Op. 34']","Trois grandes valses brillantes, Op. 34","Trois grandes valses brillantes, Op. 34","Trois grandes valses brillantes, Op. 34.md",ZF4igoS6uoo8,644436565927398965904,identifier,,,,http://www.wikidata.org/entity/Q7966844,,,,,,
Work,,"['Waltzes, Op. 34']","Trois grandes valses brillantes, Op. 34","Trois grandes valses brillantes, Op. 34","Trois grandes valses brillantes, Op. 34.md",ZF4igoS6uoo8,644436565927398965904,form_of_creative_work,,,,,https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/LTZ2PAutKcZC,waltz,,,,
Work,,"['Waltzes, Op. 34']","Trois grandes valses brillantes, Op. 34","Trois grandes valses brillantes, Op. 34","Trois grandes valses brillantes, Op. 34.md",ZF4igoS6uoo8,644436565927398965904,contributor,,,,,,,https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/b8RbfoXTY2fG,"{'value': 'https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/9Y8pKvFMJST5', 'label': 'composer'}",Frédéric Chopin,
Work,,"['Waltzes, Op. 34']","Trois grandes valses brillantes, Op. 34","Trois grandes valses brillantes, Op. 34","Trois grandes valses brillantes, Op. 34.md",ZF4igoS6uoo8,644436565927398965904,based_on,,,,,,,,,,
