class,description,aliases,label,base_name,filename,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,described_by_source_value,identifier_value
Concept,,,piano,piano,piano.md,HVUSjYYisyE8,319481291853761649099,instance_of,https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/e2BQmjur6FrK,type of musical instrument,,,
Concept,,,piano,piano,piano.md,HVUSjYYisyE8,319481291853761649099,subclass_of,,,,,
Concept,,,piano,piano,piano.md,HVUSjYYisyE8,319481291853761649099,described_by_source,,,,,
Concept,,,piano,piano,piano.md,HVUSjYYisyE8,319481291853761649099,identifier,,,,,http://www.wikidata.org/entity/Q5994
