class,label,aliases,description,base_name,filename,id,n_id,property,instance_of_value,instance_of_label,described_by_source_value,inception_value,location_value,dissolved_value,contributor_value,official_website_value,identifier_value,country_value,country_label
Organisation,Gerritsen Women's History Collection of Aletta H. Jacobs,,,Gerritsen Women's History Collection of Aletta H. Jacobs,Gerritsen Women's History Collection of Aletta H. Jacobs.md,YRK5MZJvXEBP,627512110771929029958,instance_of,https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/G5aFCqnqarZS,digital library,,,,,,,,,
Organisation,Gerritsen Women's History Collection of Aletta H. Jacobs,,,Gerritsen Women's History Collection of Aletta H. Jacobs,Gerritsen Women's History Collection of Aletta H. Jacobs.md,YRK5MZJvXEBP,627512110771929029958,described_by_source,,,,,,,,,,,
Organisation,Gerritsen Women's History Collection of Aletta H. Jacobs,,,Gerritsen Women's History Collection of Aletta H. Jacobs,Gerritsen Women's History Collection of Aletta H. Jacobs.md,YRK5MZJvXEBP,627512110771929029958,inception,,,,,,,,,,,
Organisation,Gerritsen Women's History Collection of Aletta H. Jacobs,,,Gerritsen Women's History Collection of Aletta H. Jacobs,Gerritsen Women's History Collection of Aletta H. Jacobs.md,YRK5MZJvXEBP,627512110771929029958,location,,,,,,,,,,,
Organisation,Gerritsen Women's History Collection of Aletta H. Jacobs,,,Gerritsen Women's History Collection of Aletta H. Jacobs,Gerritsen Women's History Collection of Aletta H. Jacobs.md,YRK5MZJvXEBP,627512110771929029958,dissolved,,,,,,,,,,,
Organisation,Gerritsen Women's History Collection of Aletta H. Jacobs,,,Gerritsen Women's History Collection of Aletta H. Jacobs,Gerritsen Women's History Collection of Aletta H. Jacobs.md,YRK5MZJvXEBP,627512110771929029958,contributor,,,,,,,,,,,
Organisation,Gerritsen Women's History Collection of Aletta H. Jacobs,,,Gerritsen Women's History Collection of Aletta H. Jacobs,Gerritsen Women's History Collection of Aletta H. Jacobs.md,YRK5MZJvXEBP,627512110771929029958,official_website,,,,,,,,https://about.proquest.com/en/products-services/gerritsen/,,,
Organisation,Gerritsen Women's History Collection of Aletta H. Jacobs,,,Gerritsen Women's History Collection of Aletta H. Jacobs,Gerritsen Women's History Collection of Aletta H. Jacobs.md,YRK5MZJvXEBP,627512110771929029958,identifier,,,,,,,,,http://www.wikidata.org/entity/Q73290548,,
Organisation,Gerritsen Women's History Collection of Aletta H. Jacobs,,,Gerritsen Women's History Collection of Aletta H. Jacobs,Gerritsen Women's History Collection of Aletta H. Jacobs.md,YRK5MZJvXEBP,627512110771929029958,country,,,,,,,,,,https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/LEcVCfQG66Bg,United States
