class,description,aliases,label,base_name,filename,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,described_by_source_value,identifier_value
Concept,,,mélodie,mélodie,mélodie.md,WHdDug4Xwv3G,583459324870775116841,instance_of,https://nicholascorniaorpheus.github.io/tresor-des-demoiselles/entity/dfucaD9GdueP,type of musical work,,,
Concept,,,mélodie,mélodie,mélodie.md,WHdDug4Xwv3G,583459324870775116841,subclass_of,,,,,
Concept,,,mélodie,mélodie,mélodie.md,WHdDug4Xwv3G,583459324870775116841,described_by_source,,,,,
Concept,,,mélodie,mélodie,mélodie.md,WHdDug4Xwv3G,583459324870775116841,identifier,,,,,http://www.wikidata.org/entity/Q2737175
